site,sub_num,age,sex,image,exclusion,category,object,object.basic,image_no,hr,min,sec,msec,timestamp,labels_30,labels_60,labels_180,labels_300,labels_600
American,6957,7,M,000435.01.gif,NA,Toy,toy caterpillar,caterpillar,000435.01,0,4,35,1,275001,0,0,0,24,24
American,6957,7,M,000440.01.gif,NA,Toy,toy cat,cat,000440.01,0,4,40,1,280001,0,0,0,15,15
American,6957,7,M,000440.01.gif,NA,Toy,cat,cat,000440.01,0,4,40,1,280001,0,0,0,15,15
American,6957,7,M,000445.02.gif,NA,Toy,toy cat,cat,000445.02,0,4,45,2,285002,0,0,0,15,15
American,6957,7,M,000445.02.gif,NA,Toy,cat,cat,000445.02,0,4,45,2,285002,0,0,0,15,15
American,6957,7,M,000450.02.gif,NA,Toy,toy cat,cat,000450.02,0,4,50,2,290002,0,0,0,15,15
American,6957,7,M,000450.02.gif,NA,Toy,cat,cat,000450.02,0,4,50,2,290002,0,0,0,15,15
American,6957,7,M,000455.03.gif,NA,Toy,toy cat,cat,000455.03,0,4,55,3,295003,0,0,0,15,15
American,6957,7,M,000455.03.gif,NA,Toy,cat,cat,000455.03,0,4,55,3,295003,0,0,0,15,15
American,6957,7,M,000505.00.gif,NA,Toy,toy caterpillar,caterpillar,000505.00,0,5,5,0,305000,0,0,0,5,24
American,6957,7,M,000510.01.gif,NA,Toy,toy caterpillar,caterpillar,000510.01,0,5,10,1,310001,0,0,0,5,24
American,6957,7,M,000515.01.gif,NA,Toy,toy caterpillar,caterpillar,000515.01,0,5,15,1,315001,0,0,0,5,24
American,6957,7,M,000520.02.gif,NA,Toy,toy caterpillar,caterpillar,000520.02,0,5,20,2,320002,0,0,0,5,24
American,6957,7,M,000525.02.gif,NA,Toy,toy caterpillar,caterpillar,000525.02,0,5,25,2,325002,0,0,0,5,24
American,6957,7,M,000535.00.gif,NA,Toy,toy caterpillar,caterpillar,000535.00,0,5,35,0,335000,0,0,0,0,24
American,6957,7,M,000540.01.gif,NA,Toy,toy caterpillar,caterpillar,000540.01,0,5,40,1,340001,0,0,0,0,24
American,6957,7,M,000550.02.gif,NA,Toy,toy caterpillar,caterpillar,000550.02,0,5,50,2,350002,0,0,0,0,24
American,6957,7,M,000555.02.gif,NA,Toy,toy caterpillar,caterpillar,000555.02,0,5,55,2,355002,0,0,0,0,24
American,6957,7,M,000600.03.gif,NA,Toy,toy caterpillar,caterpillar,000600.03,0,6,0,3,360003,0,0,0,0,24
American,6957,7,M,000605.03.gif,NA,Toy,toy caterpillar,caterpillar,000605.03,0,6,5,3,365003,0,0,0,0,24
American,6957,7,M,000610.00.gif,NA,Toy,toy caterpillar,caterpillar,000610.00,0,6,10,0,370000,0,0,0,0,24
American,6957,7,M,000615.01.gif,NA,Toy,toy caterpillar,caterpillar,000615.01,0,6,15,1,375001,0,0,0,0,24
American,6957,7,M,000620.01.gif,NA,Toy,toy caterpillar,caterpillar,000620.01,0,6,20,1,380001,0,0,0,0,24
American,6957,7,M,000645.00.gif,NA,Toy,toy caterpillar,caterpillar,000645.00,0,6,45,0,405000,0,0,0,0,24
American,6957,7,M,000650.01.gif,NA,Toy,toy caterpillar,caterpillar,000650.01,0,6,50,1,410001,0,0,0,0,24
American,6957,7,M,000655.01.gif,NA,Toy,toy caterpillar,caterpillar,000655.01,0,6,55,1,415001,0,0,0,0,24
American,6957,7,M,000700.02.gif,NA,Toy,toy caterpillar,caterpillar,000700.02,0,7,0,2,420002,0,0,0,0,24
American,6957,7,M,000705.02.gif,NA,Toy,toy caterpillar,caterpillar,000705.02,0,7,5,2,425002,0,0,0,0,24
American,6957,7,M,000710.03.gif,NA,Toy,toy caterpillar,caterpillar,000710.03,0,7,10,3,430003,0,0,0,0,24
American,6957,7,M,000720.01.gif,NA,Toy,toy caterpillar,caterpillar,000720.01,0,7,20,1,440001,0,0,0,0,24
American,6957,7,M,000725.01.gif,NA,Toy,block,block,000725.01,0,7,25,1,445001,0,0,0,0,12
American,6957,7,M,000730.02.gif,NA,Toy,block,block,000730.02,0,7,30,2,450002,0,0,0,0,12
American,6957,7,M,000735.02.gif,NA,Toy,block,block,000735.02,0,7,35,2,455002,0,0,0,0,12
American,6957,7,M,000740.03.gif,NA,Toy,toy caterpillar,caterpillar,000740.03,0,7,40,3,460003,0,0,0,0,24
American,6957,7,M,000745.03.gif,NA,Toy,toy caterpillar,caterpillar,000745.03,0,7,45,3,465003,0,0,0,0,24
American,6957,7,M,000750.00.gif,NA,Toy,block,block,000750.00,0,7,50,0,470000,0,0,0,0,12
American,6957,7,M,000800.01.gif,NA,Toy,block,block,000800.01,0,8,0,1,480001,0,0,0,0,12
American,6957,7,M,000805.02.gif,NA,Toy,toy caterpillar,caterpillar,000805.02,0,8,5,2,485002,0,0,0,0,24
American,6957,7,M,000825.00.gif,NA,Toy,block,block,000825.00,0,8,25,0,505000,0,0,0,0,12
American,6957,7,M,000830.01.gif,NA,Toy,block,block,000830.01,0,8,30,1,510001,0,0,0,0,12
American,6957,7,M,000840.02.gif,NA,OtherSynthetic,basket,basket,000840.02,0,8,40,2,520002,0,0,0,0,1
American,6957,7,M,000850.03.gif,NA,OtherSynthetic,basket,basket,000850.03,0,8,50,3,530003,0,0,0,0,1
American,6957,7,M,000855.00.gif,NA,Book,The+very+hungry+caterpillar,book,000855.00,0,8,55,0,535000,0,0,0,0,14
American,6957,7,M,000900.01.gif,NA,Book,The+very+hungry+caterpillar,book,000900.01,0,9,0,1,540001,0,0,0,0,14
American,6957,7,M,000905.01.gif,NA,Book,The+very+hungry+caterpillar,book,000905.01,0,9,5,1,545001,0,0,0,0,14
American,6957,7,M,000915.02.gif,NA,Book,The+very+hungry+caterpillar,book,000915.02,0,9,15,2,555002,0,0,0,0,14
American,6957,7,M,000920.03.gif,NA,Book,The+very+hungry+caterpillar,book,000920.03,0,9,20,3,560003,0,0,0,0,14
American,6957,7,M,000925.03.gif,NA,Book,The+very+hungry+caterpillar,book,000925.03,0,9,25,3,565003,0,0,0,0,14
American,6957,7,M,000930.00.gif,NA,Book,The+very+hungry+caterpillar,book,000930.00,0,9,30,0,570000,0,0,0,0,14
American,6957,7,M,000935.01.gif,NA,Book,The+very+hungry+caterpillar,book,000935.01,0,9,35,1,575001,0,0,0,0,14
American,6957,7,M,000940.01.gif,NA,Book,The+very+hungry+caterpillar,book,000940.01,0,9,40,1,580001,0,0,0,0,14
American,6957,7,M,000945.02.gif,NA,Toy,toy caterpillar,caterpillar,000945.02,0,9,45,2,585002,0,0,0,0,24
American,6957,7,M,000950.02.gif,NA,Toy,toy caterpillar,caterpillar,000950.02,0,9,50,2,590002,0,0,0,0,24
American,6957,7,M,000955.03.gif,NA,Toy,toy caterpillar,caterpillar,000955.03,0,9,55,3,595003,0,0,0,0,24
American,6957,7,M,001000.03.gif,NA,Toy,toy caterpillar,caterpillar,001000.03,0,10,0,3,600003,0,0,0,0,24
American,6957,7,M,001005.00.gif,NA,Toy,toy caterpillar,caterpillar,001005.00,0,10,5,0,605000,0,0,0,0,5
American,6957,7,M,001010.01.gif,NA,Toy,toy caterpillar,caterpillar,001010.01,0,10,10,1,610001,0,0,0,0,5
American,6957,7,M,001035.00.gif,NA,Book,The+very+hungry+caterpillar,book,001035.00,0,10,35,0,635000,0,0,0,0,0
American,6957,7,M,001040.01.gif,NA,Book,The+very+hungry+caterpillar,book,001040.01,0,10,40,1,640001,0,0,0,0,0
American,6957,7,M,001045.01.gif,NA,Book,The+very+hungry+caterpillar,book,001045.01,0,10,45,1,645001,0,0,0,0,0
American,6957,7,M,001050.02.gif,NA,Book,The+very+hungry+caterpillar,book,001050.02,0,10,50,2,650002,0,0,0,0,0
American,6957,7,M,001055.02.gif,NA,Toy,toy train,train,001055.02,0,10,55,2,655002,0,0,0,0,0
American,6957,7,M,001110.00.gif,NA,Toy,toy train,train,001110.00,0,11,10,0,670000,0,0,0,0,0
American,6957,7,M,001120.01.gif,NA,Toy,toy train,train,001120.01,0,11,20,1,680001,0,0,0,0,0
American,6957,7,M,001125.02.gif,NA,Toy,toy train,train,001125.02,0,11,25,2,685002,0,0,0,0,0
American,6957,7,M,001135.03.gif,NA,Toy,toy train,train,001135.03,0,11,35,3,695003,0,0,0,0,0
American,6957,7,M,001140.03.gif,NA,Toy,toy train,train,001140.03,0,11,40,3,700003,0,0,0,0,0
American,6957,7,M,001145.00.gif,NA,Toy,toy train,train,001145.00,0,11,45,0,705000,0,0,0,0,0
American,6957,7,M,001150.01.gif,NA,Toy,toy train,train,001150.01,0,11,50,1,710001,0,0,0,0,0
American,6957,7,M,001215.00.gif,NA,Toy,toy train,train,001215.00,0,12,15,0,735000,0,0,0,0,0
American,6957,7,M,001330.01.gif,NA,Toy,toy train,train,001330.01,0,13,30,1,810001,0,0,0,0,0
American,6957,7,M,001335.01.gif,NA,Toy,toy train,train,001335.01,0,13,35,1,815001,0,0,0,0,0
American,6957,7,M,001340.02.gif,NA,Toy,toy train,train,001340.02,0,13,40,2,820002,0,0,0,0,0
American,6957,7,M,001455.03.gif,NA,Clothing,pants,pants,001455.03,0,14,55,3,895003,0,0,0,0,0
American,6957,7,M,001520.02.gif,NA,Toy,toy monkey,monkey,001520.02,0,15,20,2,920002,0,0,0,0,0
American,6957,7,M,001525.02.gif,NA,Toy,toy monkey,monkey,001525.02,0,15,25,2,925002,0,0,0,0,0
American,6957,7,M,001530.03.gif,NA,Toy,toy monkey,monkey,001530.03,0,15,30,3,930003,0,0,0,0,0
American,6957,7,M,001535.00.gif,NA,Toy,toy monkey,monkey,001535.00,0,15,35,0,935000,0,0,0,0,0
American,6957,7,M,001540.01.gif,NA,Toy,toy monkey,monkey,001540.01,0,15,40,1,940001,0,0,0,0,0
American,6957,7,M,001545.01.gif,NA,Toy,toy monkey,monkey,001545.01,0,15,45,1,945001,0,0,0,0,0
American,6957,7,M,001550.02.gif,NA,Toy,toy monkey,monkey,001550.02,0,15,50,2,950002,0,0,0,0,0
American,6957,7,M,001630.02.gif,NA,Toy,toy frog,frog,001630.02,0,16,30,2,990002,0,0,0,0,0
American,6957,7,M,001635.03.gif,NA,Toy,toy frog,frog,001635.03,0,16,35,3,995003,0,0,0,0,0
American,6957,7,M,001640.03.gif,NA,Toy,toy frog,frog,001640.03,0,16,40,3,1000003,0,0,0,0,0
American,6957,7,M,001645.00.gif,NA,Toy,toy frog,frog,001645.00,0,16,45,0,1005000,0,0,0,0,0
American,6957,7,M,001650.01.gif,NA,Toy,toy frog,frog,001650.01,0,16,50,1,1010001,0,0,0,0,0
American,6957,7,M,001655.01.gif,NA,Toy,toy frog,frog,001655.01,0,16,55,1,1015001,0,0,0,0,0
American,6957,7,M,001720.01.gif,NA,Clothing,pants,pants,001720.01,0,17,20,1,1040001,0,0,0,0,0
American,6957,7,M,001750.00.gif,NA,Clothing,pants,pants,001750.00,0,17,50,0,1070000,0,0,0,0,0
American,6957,7,M,001805.02.gif,NA,Clothing,pants,pants,001805.02,0,18,5,2,1085002,0,0,0,0,0
American,6957,7,M,001855.00.gif,NA,Toy,scooter,scooter,001855.00,0,18,55,0,1135000,0,0,0,0,0
American,6957,7,M,001900.01.gif,NA,Toy,scooter,scooter,001900.01,0,19,0,1,1140001,0,0,0,0,0
American,6957,7,M,001905.01.gif,NA,Toy,scooter,scooter,001905.01,0,19,5,1,1145001,0,0,0,0,0
American,6957,7,M,001910.02.gif,NA,Toy,scooter,scooter,001910.02,0,19,10,2,1150002,0,0,0,0,0
American,6957,7,M,001910.02.gif,NA,Toy,toy bee,bee,001910.02,0,19,10,2,1150002,0,0,0,0,0
American,6957,7,M,001915.02.gif,NA,Toy,scooter,scooter,001915.02,0,19,15,2,1155002,0,0,0,0,0
American,6957,7,M,001915.02.gif,NA,Toy,toy bee,bee,001915.02,0,19,15,2,1155002,0,0,0,0,0
American,6957,7,M,001935.01.gif,NA,Toy,toy bee,bee,001935.01,0,19,35,1,1175001,0,0,0,0,0
American,6957,7,M,001935.01.gif,NA,Toy,scooter,scooter,001935.01,0,19,35,1,1175001,0,0,0,0,0
American,6957,7,M,001940.01.gif,NA,Toy,scooter,scooter,001940.01,0,19,40,1,1180001,0,0,0,0,0
American,6957,7,M,001945.02.gif,NA,Toy,scooter,scooter,001945.02,0,19,45,2,1185002,0,0,0,0,0
American,6957,7,M,001950.02.gif,NA,Toy,scooter,scooter,001950.02,0,19,50,2,1190002,0,0,0,0,0
American,6957,7,M,001950.02.gif,NA,Toy,toy bee,bee,001950.02,0,19,50,2,1190002,0,0,0,0,0
American,6957,7,M,001955.03.gif,NA,Toy,scooter,scooter,001955.03,0,19,55,3,1195003,0,0,0,0,0
American,6957,7,M,001955.03.gif,NA,Toy,toy bee,bee,001955.03,0,19,55,3,1195003,0,0,0,0,0
American,6957,7,M,002000.03.gif,NA,Toy,scooter,scooter,002000.03,0,20,0,3,1200003,0,0,0,0,0
American,6957,7,M,002005.00.gif,NA,Toy,scooter,scooter,002005.00,0,20,5,0,1205000,0,0,0,0,0
American,6957,7,M,002005.00.gif,NA,Toy,toy bee,bee,002005.00,0,20,5,0,1205000,0,0,0,0,0
American,6957,7,M,002010.01.gif,NA,Toy,scooter,scooter,002010.01,0,20,10,1,1210001,0,0,0,0,0
American,6957,7,M,002015.01.gif,NA,Toy,scooter,scooter,002015.01,0,20,15,1,1215001,0,0,0,0,0
American,6957,7,M,002020.02.gif,NA,Toy,scooter,scooter,002020.02,0,20,20,2,1220002,0,0,0,0,0
American,6957,7,M,002025.02.gif,NA,Toy,scooter,scooter,002025.02,0,20,25,2,1225002,0,0,0,0,0
American,6957,7,M,002030.03.gif,NA,Toy,scooter,scooter,002030.03,0,20,30,3,1230003,0,0,0,0,0
American,6957,7,M,002035.00.gif,NA,Toy,scooter,scooter,002035.00,0,20,35,0,1235000,0,0,0,0,0
American,6957,7,M,002035.00.gif,NA,Toy,toy bee,bee,002035.00,0,20,35,0,1235000,0,0,0,0,0
American,6957,7,M,002040.01.gif,NA,Toy,scooter,scooter,002040.01,0,20,40,1,1240001,0,0,0,0,0
American,6957,7,M,002045.01.gif,NA,Toy,scooter,scooter,002045.01,0,20,45,1,1245001,0,0,0,0,0
American,6957,7,M,002050.02.gif,NA,Toy,scooter,scooter,002050.02,0,20,50,2,1250002,0,0,0,0,0
American,6957,7,M,002055.02.gif,NA,Toy,scooter,scooter,002055.02,0,20,55,2,1255002,0,0,0,0,0
American,6957,7,M,002100.03.gif,NA,Toy,scooter,scooter,002100.03,0,21,0,3,1260003,0,0,0,0,0
American,6957,7,M,002105.03.gif,NA,Toy,scooter,scooter,002105.03,0,21,5,3,1265003,0,0,0,0,0
American,6957,7,M,002110.00.gif,NA,Toy,scooter,scooter,002110.00,0,21,10,0,1270000,0,0,0,0,0
American,6957,7,M,002115.01.gif,NA,Toy,scooter,scooter,002115.01,0,21,15,1,1275001,0,0,0,0,0
American,6957,7,M,002120.01.gif,NA,Toy,scooter,scooter,002120.01,0,21,20,1,1280001,0,0,0,0,0
American,6957,7,M,002120.01.gif,NA,Toy,toy bee,bee,002120.01,0,21,20,1,1280001,0,0,0,0,0
American,6957,7,M,002125.02.gif,NA,Toy,scooter,scooter,002125.02,0,21,25,2,1285002,0,0,0,0,0
American,6957,7,M,002130.02.gif,NA,Toy,scooter,scooter,002130.02,0,21,30,2,1290002,0,0,0,0,0
American,6957,7,M,002135.03.gif,NA,Toy,toy bee,bee,002135.03,0,21,35,3,1295003,0,0,0,0,0
American,6957,7,M,002140.03.gif,NA,Toy,scooter,scooter,002140.03,0,21,40,3,1300003,0,0,0,0,0
American,6957,7,M,002140.03.gif,NA,Toy,toy bee,bee,002140.03,0,21,40,3,1300003,0,0,0,0,0
American,6957,7,M,002145.00.gif,NA,Toy,scooter,scooter,002145.00,0,21,45,0,1305000,0,0,0,0,0
American,6957,7,M,002150.01.gif,NA,Toy,scooter,scooter,002150.01,0,21,50,1,1310001,0,0,0,0,0
American,6957,7,M,002155.01.gif,NA,Toy,scooter,scooter,002155.01,0,21,55,1,1315001,0,0,0,0,0
American,6957,7,M,002200.02.gif,NA,Toy,scooter,scooter,002200.02,0,22,0,2,1320002,0,0,0,0,0
American,6957,7,M,002205.02.gif,NA,Toy,scooter,scooter,002205.02,0,22,5,2,1325002,0,0,0,0,0
American,6957,7,M,002210.03.gif,NA,Toy,scooter,scooter,002210.03,0,22,10,3,1330003,0,0,0,0,0
American,6957,7,M,002220.01.gif,NA,Toy,scooter,scooter,002220.01,0,22,20,1,1340001,0,0,0,0,0
American,6957,7,M,002255.01.gif,NA,Toy,scooter,scooter,002255.01,0,22,55,1,1375001,0,0,0,0,0
American,6957,7,M,002300.01.gif,NA,Toy,scooter,scooter,002300.01,0,23,0,1,1380001,0,0,0,0,0
American,6957,7,M,002305.02.gif,NA,Toy,scooter,scooter,002305.02,0,23,5,2,1385002,0,0,0,0,0
American,6957,7,M,002310.02.gif,NA,Toy,scooter,scooter,002310.02,0,23,10,2,1390002,0,0,0,0,0
American,6957,7,M,002315.03.gif,NA,Toy,scooter,scooter,002315.03,0,23,15,3,1395003,0,0,0,0,0
American,6957,7,M,002320.03.gif,NA,Toy,scooter,scooter,002320.03,0,23,20,3,1400003,0,0,0,0,0
American,6957,7,M,002325.00.gif,NA,Toy,scooter,scooter,002325.00,0,23,25,0,1405000,0,0,0,0,0
American,6957,7,M,002330.01.gif,NA,Toy,scooter,scooter,002330.01,0,23,30,1,1410001,0,0,0,0,0
American,6957,7,M,002335.01.gif,NA,Toy,scooter,scooter,002335.01,0,23,35,1,1415001,0,0,0,0,0
American,6957,7,M,002340.02.gif,NA,Toy,scooter,scooter,002340.02,0,23,40,2,1420002,0,0,0,0,0
American,6957,7,M,002345.02.gif,NA,Toy,scooter,scooter,002345.02,0,23,45,2,1425002,0,0,0,0,0
American,6957,7,M,002350.03.gif,NA,Toy,scooter,scooter,002350.03,0,23,50,3,1430003,0,0,0,0,0
American,6957,7,M,002355.00.gif,NA,Toy,scooter,scooter,002355.00,0,23,55,0,1435000,0,0,0,0,0
American,6957,7,M,002400.01.gif,NA,Toy,scooter,scooter,002400.01,0,24,0,1,1440001,0,0,0,0,0
American,6957,7,M,002405.01.gif,NA,Toy,scooter,scooter,002405.01,0,24,5,1,1445001,0,0,0,0,0
American,6957,7,M,002410.02.gif,NA,Toy,scooter,scooter,002410.02,0,24,10,2,1450002,0,0,0,0,0
American,6957,7,M,002415.02.gif,NA,Toy,scooter,scooter,002415.02,0,24,15,2,1455002,0,0,0,0,0
American,6957,7,M,002420.03.gif,NA,Toy,scooter,scooter,002420.03,0,24,20,3,1460003,0,0,0,0,0
American,6957,7,M,002425.03.gif,NA,Toy,scooter,scooter,002425.03,0,24,25,3,1465003,0,0,0,0,0
American,6957,7,M,002430.00.gif,NA,Toy,scooter,scooter,002430.00,0,24,30,0,1470000,0,0,0,0,0
American,6957,7,M,002435.01.gif,NA,Toy,scooter,scooter,002435.01,0,24,35,1,1475001,0,0,0,0,0
American,6957,7,M,002435.01.gif,NA,Toy,toy bee,bee,002435.01,0,24,35,1,1475001,0,0,0,0,0
American,6957,7,M,002440.01.gif,NA,Toy,scooter,scooter,002440.01,0,24,40,1,1480001,0,0,0,0,0
American,6957,7,M,002445.02.gif,NA,Toy,scooter,scooter,002445.02,0,24,45,2,1485002,0,0,0,0,0
American,6957,7,M,002450.02.gif,NA,Toy,scooter,scooter,002450.02,0,24,50,2,1490002,0,0,0,0,0
American,6957,7,M,002455.03.gif,NA,Toy,scooter,scooter,002455.03,0,24,55,3,1495003,0,0,0,0,0
American,6957,7,M,002500.03.gif,NA,Toy,scooter,scooter,002500.03,0,25,0,3,1500003,0,0,0,0,0
American,6957,7,M,002505.00.gif,NA,Toy,scooter,scooter,002505.00,0,25,5,0,1505000,0,0,0,0,0
American,6957,7,M,002510.01.gif,NA,Toy,scooter,scooter,002510.01,0,25,10,1,1510001,0,0,0,0,0
American,6957,7,M,002515.01.gif,NA,Toy,scooter,scooter,002515.01,0,25,15,1,1515001,0,0,0,0,0
American,6957,7,M,002520.02.gif,NA,Toy,scooter,scooter,002520.02,0,25,20,2,1520002,0,0,0,0,0
American,6957,7,M,002525.02.gif,NA,Toy,scooter,scooter,002525.02,0,25,25,2,1525002,0,0,0,0,0
American,6957,7,M,002530.03.gif,NA,Toy,scooter,scooter,002530.03,0,25,30,3,1530003,0,0,0,0,0
American,6957,7,M,002535.00.gif,NA,Toy,scooter,scooter,002535.00,0,25,35,0,1535000,0,0,0,0,0
American,6957,7,M,002540.01.gif,NA,Toy,scooter,scooter,002540.01,0,25,40,1,1540001,0,0,0,0,0
American,6957,7,M,002545.01.gif,NA,Toy,scooter,scooter,002545.01,0,25,45,1,1545001,0,0,0,0,0
American,6957,7,M,002550.02.gif,NA,Toy,scooter,scooter,002550.02,0,25,50,2,1550002,0,0,0,0,0
American,6957,7,M,002555.02.gif,NA,Toy,scooter,scooter,002555.02,0,25,55,2,1555002,0,0,0,0,0
American,6957,7,M,002600.03.gif,NA,Toy,scooter,scooter,002600.03,0,26,0,3,1560003,0,0,0,0,0
American,6957,7,M,002605.03.gif,NA,Toy,scooter,scooter,002605.03,0,26,5,3,1565003,0,0,0,0,0
American,6957,7,M,002610.00.gif,NA,Toy,scooter,scooter,002610.00,0,26,10,0,1570000,0,0,0,0,0
American,6957,7,M,002615.01.gif,NA,Toy,scooter,scooter,002615.01,0,26,15,1,1575001,0,0,0,0,0
American,6957,7,M,002620.01.gif,NA,Toy,scooter,scooter,002620.01,0,26,20,1,1580001,0,0,0,0,0
American,6957,7,M,002640.03.gif,NA,Toy,discovery cube,block,002640.03,0,26,40,3,1600003,0,0,0,0,0
American,6957,7,M,002645.00.gif,NA,Toy,discovery cube,block,002645.00,0,26,45,0,1605000,0,0,0,0,0
American,6957,7,M,002650.01.gif,NA,Toy,discovery cube,block,002650.01,0,26,50,1,1610001,0,0,0,0,0
American,6957,7,M,002655.01.gif,NA,Toy,discovery cube,block,002655.01,0,26,55,1,1615001,0,0,0,0,0
American,6957,7,M,002700.02.gif,NA,Toy,discovery cube,block,002700.02,0,27,0,2,1620002,0,0,0,0,0
American,6957,7,M,002705.02.gif,NA,Toy,discovery cube,block,002705.02,0,27,5,2,1625002,0,0,0,0,0
American,6957,7,M,002710.03.gif,NA,Toy,discovery cube,block,002710.03,0,27,10,3,1630003,0,0,0,0,0
American,6957,7,M,002715.00.gif,NA,Toy,discovery cube,block,002715.00,0,27,15,0,1635000,0,0,0,0,0
American,6957,7,M,002720.01.gif,NA,Toy,discovery cube,block,002720.01,0,27,20,1,1640001,0,0,0,0,0
American,6957,7,M,002725.01.gif,NA,Toy,discovery cube,block,002725.01,0,27,25,1,1645001,0,0,0,0,0
American,6957,7,M,002730.02.gif,NA,Toy,discovery cube,block,002730.02,0,27,30,2,1650002,0,0,0,0,0
American,6957,7,M,002735.02.gif,NA,Toy,discovery cube,block,002735.02,0,27,35,2,1655002,0,0,0,0,0
American,6957,7,M,002745.03.gif,NA,Toy,discovery cube,block,002745.03,0,27,45,3,1665003,0,0,0,0,0
American,6957,7,M,002750.00.gif,NA,Toy,discovery cube,block,002750.00,0,27,50,0,1670000,0,0,0,0,0
American,6957,7,M,002755.01.gif,NA,Toy,discovery cube,block,002755.01,0,27,55,1,1675001,0,0,0,0,0
American,6957,7,M,002800.01.gif,NA,Toy,discovery cube,block,002800.01,0,28,0,1,1680001,0,0,0,0,0
American,6957,7,M,002805.02.gif,NA,Toy,discovery cube,block,002805.02,0,28,5,2,1685002,0,0,0,0,0
American,6957,7,M,002810.02.gif,NA,Toy,discovery cube,block,002810.02,0,28,10,2,1690002,0,0,0,0,0
American,6957,7,M,002820.03.gif,NA,Toy,discovery cube,block,002820.03,0,28,20,3,1700003,0,0,0,0,0
American,6957,7,M,002825.00.gif,NA,Toy,discovery cube,block,002825.00,0,28,25,0,1705000,0,0,0,0,0
American,6957,7,M,002830.01.gif,NA,Toy,discovery cube,block,002830.01,0,28,30,1,1710001,0,0,0,0,0
American,6957,7,M,002835.01.gif,NA,Toy,discovery cube,block,002835.01,0,28,35,1,1715001,0,0,0,0,0
American,6957,7,M,002845.02.gif,NA,Toy,discovery cube,block,002845.02,0,28,45,2,1725002,0,0,0,0,0
American,6957,7,M,002850.03.gif,NA,Toy,discovery cube,block,002850.03,0,28,50,3,1730003,0,0,0,0,0
American,6957,7,M,002855.03.gif,NA,Toy,discovery cube,block,002855.03,0,28,55,3,1735003,0,0,0,0,0
American,6957,7,M,002900.00.gif,NA,Toy,discovery cube,block,002900.00,0,29,0,0,1740000,0,0,0,0,0
American,6957,7,M,002905.01.gif,NA,Toy,discovery cube,block,002905.01,0,29,5,1,1745001,0,0,0,0,0
American,6957,7,M,002910.01.gif,NA,Toy,discovery cube,block,002910.01,0,29,10,1,1750001,0,0,0,0,0
American,6957,7,M,002925.03.gif,NA,Toy,discovery cube,block,002925.03,0,29,25,3,1765003,0,0,0,0,0
American,6957,7,M,002930.00.gif,NA,Toy,discovery cube,block,002930.00,0,29,30,0,1770000,0,0,0,0,0
American,6957,7,M,002935.01.gif,NA,Toy,discovery cube,block,002935.01,0,29,35,1,1775001,0,0,0,0,0
American,6957,7,M,002945.02.gif,NA,Toy,discovery cube,block,002945.02,0,29,45,2,1785002,0,0,0,0,0
American,6957,7,M,002950.02.gif,NA,Toy,discovery cube,block,002950.02,0,29,50,2,1790002,0,0,0,0,0
American,6957,7,M,002955.03.gif,NA,Toy,discovery cube,block,002955.03,0,29,55,3,1795003,0,0,0,0,0
American,6957,7,M,003000.03.gif,NA,Toy,discovery cube,block,003000.03,0,30,0,3,1800003,0,0,0,0,0
American,6957,7,M,003010.01.gif,NA,Toy,discovery cube,block,003010.01,0,30,10,1,1810001,0,0,0,0,0
American,6957,7,M,003015.01.gif,NA,Toy,discovery cube,block,003015.01,0,30,15,1,1815001,0,0,0,0,0
American,6957,7,M,003020.02.gif,NA,Toy,discovery cube,block,003020.02,0,30,20,2,1820002,0,0,0,0,0
American,6957,7,M,003025.02.gif,NA,Toy,discovery cube,block,003025.02,0,30,25,2,1825002,0,0,0,0,0
American,6957,7,M,003035.03.gif,NA,Toy,discovery cube,block,003035.03,0,30,35,3,1835003,0,0,0,0,0
American,6957,7,M,003115.01.gif,NA,Toy,toy cat,cat,003115.01,0,31,15,1,1875001,0,0,0,0,0
American,6957,7,M,003115.01.gif,NA,Toy,cat,cat,003115.01,0,31,15,1,1875001,0,0,0,0,0
American,6957,7,M,003120.01.gif,NA,Toy,toy cat,cat,003120.01,0,31,20,1,1880001,0,0,0,0,0
American,6957,7,M,003120.01.gif,NA,Toy,cat,cat,003120.01,0,31,20,1,1880001,0,0,0,0,0
American,6957,7,M,003225.01.gif,NA,Animal,cat,tail,003225.01,0,32,25,1,1945001,0,0,0,0,0
American,6957,7,M,003230.01.gif,NA,Animal,cat,tail,003230.01,0,32,30,1,1950001,0,0,0,0,0
American,6957,7,M,003235.02.gif,NA,Animal,cat,tail,003235.02,0,32,35,2,1955002,0,0,0,0,0
American,6957,7,M,003245.03.gif,NA,Animal,cat,tail,003245.03,0,32,45,3,1965003,0,0,0,0,0
American,6957,7,M,003250.00.gif,NA,Animal,cat,tail,003250.00,0,32,50,0,1970000,0,0,0,0,0
American,6957,7,M,003255.01.gif,NA,Animal,cat,tail,003255.01,0,32,55,1,1975001,0,0,0,0,0
American,6957,7,M,003440.01.gif,NA,OtherLargeImmovable,high chair,chair,003440.01,0,34,40,1,2080001,0,0,0,0,0
American,6957,7,M,003445.02.gif,NA,OtherLargeImmovable,high chair,chair,003445.02,0,34,45,2,2085002,0,0,0,0,0
American,6957,7,M,003540.00.gif,NA,OtherLargeImmovable,high chair,chair,003540.00,0,35,40,0,2140000,0,0,0,0,0
