site,sub_num,age,sex,image,category,object,duration
Tseltal,7674,26,F,191127.gif,Food,oat bar,33
Tseltal,7674,26,F,191200.gif,Food,oat bar,30
Tseltal,7674,26,F,191532.gif,OtherSynthetic,plastic comb,30
Tseltal,7674,26,F,191602.gif,OtherSynthetic,plastic comb,31
Tseltal,7674,26,F,191633.gif,OtherSynthetic,plastic comb,31
Tseltal,7674,26,F,191704.gif,Food,guava,30
Tseltal,7674,26,F,191734.gif,Food,guava,31
Tseltal,7674,26,F,191805.gif,Food,guava,30
Tseltal,7674,26,F,191835.gif,Food,guava,28
Tseltal,7674,26,F,191903.gif,Food,guava,30
Tseltal,7674,26,F,191933.gif,Food,guava,30
Tseltal,7674,26,F,192003.gif,Food,guava,32
Tseltal,7674,26,F,192035.gif,Food,guava,30
Tseltal,7674,26,F,192105.gif,Food,guava,30
Tseltal,7674,26,F,192135.gif,Food,guava,33
Tseltal,7674,26,F,192208.gif,Food,guava,30
Tseltal,7674,26,F,192238.gif,Food,guava,30
Tseltal,7674,26,F,192339.gif,Food,guava,30
Tseltal,7674,26,F,192409.gif,Food,guava,30
Tseltal,7674,26,F,192540.gif,Food,guava,30
Tseltal,7674,26,F,192945.gif,Food,guava,30
Tseltal,7674,26,F,193147.gif,ToolMealtime,metal bowl,62
Tseltal,7674,26,F,193421.gif,Clothing,pants,30
Tseltal,7674,26,F,193521.gif,Clothing,skirt,33
Tseltal,7674,26,F,203847.gif,OtherSynthetic,plastic cap,30
Tseltal,7674,26,F,203948.gif,OtherSynthetic,plastic cap,30
Tseltal,7674,26,F,204245.gif,OtherLargeImmovable,floor,30
Tseltal,7674,26,F,204346.gif,OtherSynthetic,paper,31
Tseltal,7674,26,F,204447.gif,OtherSynthetic,pencil,30
Tseltal,7674,26,F,204517.gif,OtherSynthetic,paper,31
Tseltal,7674,26,F,204548.gif,OtherSynthetic,paper,30
Tseltal,7674,26,F,204618.gif,OtherSynthetic,paper,30
Tseltal,7674,26,F,204648.gif,OtherSynthetic,paper,32
Tseltal,7674,26,F,204720.gif,OtherSynthetic,wooden chair,30
Tseltal,7674,26,F,204720.gif,OtherSynthetic,paper,30
Tseltal,7674,26,F,204852.gif,OtherSynthetic,paper,30
Tseltal,7674,26,F,204852.gif,OtherSynthetic,pencil,30
Tseltal,7674,26,F,204922.gif,OtherSynthetic,paper,30
Tseltal,7674,26,F,204922.gif,OtherSynthetic,pencil,30
Tseltal,7674,26,F,204952.gif,OtherSynthetic,paper,31
Tseltal,7674,26,F,204952.gif,OtherSynthetic,pencil,31
Tseltal,7674,26,F,205053.gif,OtherSynthetic,paper,30
Tseltal,7674,26,F,205123.gif,OtherSynthetic,paper,32
Tseltal,7674,26,F,205155.gif,OtherSynthetic,paper,30
Tseltal,7674,26,F,205155.gif,OtherSynthetic,pencil,30
Tseltal,7674,26,F,205225.gif,OtherSynthetic,paper,30
Tseltal,7674,26,F,205504.gif,Clothing,shirt,30
Tseltal,7674,26,F,205605.gif,OtherLargeImmovable,doorframe,30
Tseltal,7674,26,F,205736.gif,Animal,kitten,31
Tseltal,7674,26,F,205807.gif,OtherSynthetic,plastic packaging,30
Tseltal,7674,26,F,205837.gif,Animal,kitten,32
Tseltal,7674,26,F,205909.gif,Animal,kitten,30
Tseltal,7674,26,F,210009.gif,Animal,kitten,33
Tseltal,7674,26,F,210711.gif,Clothing,shoe,32
Tseltal,7674,26,F,210743.gif,Food,grapes,30
Tseltal,7674,26,F,210813.gif,Food,grapes,31
Tseltal,7674,26,F,210915.gif,Food,grapes,30
Tseltal,7674,26,F,211015.gif,ToolMealtime,plastic bowl,31
Tseltal,7674,26,F,211015.gif,ToolMealtime,kife,31
Tseltal,7674,26,F,211015.gif,OtherSynthetic,plastic bowl,31
Tseltal,7674,26,F,211015.gif,OtherSynthetic,kife,31
Tseltal,7674,26,F,211046.gif,ToolWork,knife,30
Tseltal,7674,26,F,211116.gif,ToolWork,knife,30
Tseltal,7674,26,F,211146.gif,ToolWork,knife,32
Tseltal,7674,26,F,211218.gif,Food,banana,30
Tseltal,7674,26,F,211248.gif,Food,banana,30
Tseltal,7674,26,F,211318.gif,Food,banana,32
Tseltal,7674,26,F,211350.gif,Food,banana,30
Tseltal,7674,26,F,211420.gif,Food,banana,30
Tseltal,7674,26,F,211450.gif,Food,banana,32
Tseltal,7674,26,F,211522.gif,Food,paper,30
Tseltal,7674,26,F,211522.gif,Food,banana,30
Tseltal,7674,26,F,211522.gif,OtherSynthetic,paper,30
Tseltal,7674,26,F,211522.gif,OtherSynthetic,banana,30
Tseltal,7674,26,F,211552.gif,Food,banana,30
Tseltal,7674,26,F,211654.gif,Food,banana,30
Tseltal,7674,26,F,211724.gif,Food,banana,30
Tseltal,7674,26,F,211754.gif,Food,banana,31
Tseltal,7674,26,F,211825.gif,Food,banana,30
Tseltal,7674,26,F,211956.gif,Food,banana,30
Tseltal,7674,26,F,212026.gif,Food,banana,30
Tseltal,7674,26,F,212432.gif,Food,guava,30
Tseltal,7674,26,F,212502.gif,Food,guava,30
Tseltal,7674,26,F,212532.gif,Food,guava,32
Tseltal,7674,26,F,212634.gif,Food,gauva,30
Tseltal,7674,26,F,212704.gif,Food,gauva,32
Tseltal,7674,26,F,212736.gif,Food,gauva,30
Tseltal,7674,26,F,212806.gif,Food,gauva,30
Tseltal,7674,26,F,212836.gif,Food,gauva,32
Tseltal,7674,26,F,212908.gif,Food,gauva,30
Tseltal,7674,26,F,213139.gif,OtherSynthetic,wooden chair,32
Tseltal,7674,26,F,213211.gif,Food,wooden chair,30
Tseltal,7674,26,F,213211.gif,Food,guava,30
Tseltal,7674,26,F,213211.gif,OtherSynthetic,wooden chair,30
Tseltal,7674,26,F,213211.gif,OtherSynthetic,guava,30
Tseltal,7674,26,F,213412.gif,Food,guava,30
Tseltal,7674,26,F,213729.gif,Clothing,shoe,31
Tseltal,7674,26,F,214304.gif,Plant,leave,32
Tseltal,7674,26,F,214336.gif,Plant,leave,30
Tseltal,7674,26,F,214406.gif,Plant,leave,30
Tseltal,7674,26,F,214509.gif,Plant,leave,30
Tseltal,7674,26,F,214539.gif,Plant,leave,30
Tseltal,7674,26,F,214609.gif,Plant,leave,32
Tseltal,7674,26,F,214641.gif,Plant,leave,30
Tseltal,7674,26,F,214711.gif,Food,bean,30
Tseltal,7674,26,F,214741.gif,Food,bean,32
Tseltal,7674,26,F,214813.gif,Food,bean,30
Tseltal,7674,26,F,214843.gif,Food,bean,30
Tseltal,7674,26,F,214913.gif,Food,bean,33
Tseltal,7674,26,F,214946.gif,Food,bean,30
Tseltal,7674,26,F,215016.gif,Food,bean,30
Tseltal,7674,26,F,215118.gif,Food,bean,30
Tseltal,7674,26,F,215148.gif,Food,bean,30
Tseltal,7674,26,F,215218.gif,Food,bean,32
Tseltal,7674,26,F,215250.gif,Food,bean,30
Tseltal,7674,26,F,215320.gif,Food,bean,30
Tseltal,7674,26,F,215350.gif,Food,bean,32
Tseltal,7674,26,F,215422.gif,Food,bean,30
Tseltal,7674,26,F,215452.gif,Food,bean,30
Tseltal,7674,26,F,215554.gif,Food,bean,30
Tseltal,7674,26,F,215624.gif,Food,bean,30
Tseltal,7674,26,F,215654.gif,Food,bean,32
Tseltal,7674,26,F,215726.gif,Food,bean,30
Tseltal,7674,26,F,215756.gif,Food,bean,30
Tseltal,7674,26,F,215826.gif,Food,bean,32
Tseltal,7674,26,F,215858.gif,Food,bean,30
Tseltal,7674,26,F,215928.gif,Food,bean,30
Tseltal,7674,26,F,215958.gif,Plant,leaf,31
Tseltal,7674,26,F,220029.gif,Plant,grass,30
Tseltal,7674,26,F,220059.gif,Food,bean,30
Tseltal,7674,26,F,220231.gif,Plant,leaf,30
Tseltal,7674,26,F,220433.gif,Plant,tree trunk,32
Tseltal,7674,26,F,220505.gif,Plant,tree trunk,30
Tseltal,7674,26,F,220535.gif,Plant,tree trunk,30
Tseltal,7674,26,F,220637.gif,Plant,tree trunk,31
Tseltal,7674,26,F,220708.gif,Plant,tree trunk,30
Tseltal,7674,26,F,220738.gif,Plant,tree trunk,31
Tseltal,7674,26,F,220809.gif,Plant,tree trunk,30
Tseltal,7674,26,F,220839.gif,Plant,tree trunk,30
Tseltal,7674,26,F,220909.gif,Plant,tree trunk,32
Tseltal,7674,26,F,221314.gif,Plant,leaf,29
Tseltal,7674,26,F,221343.gif,Plant,plant stem,30
Tseltal,7674,26,F,221446.gif,Plant,plant stem,30
Tseltal,7674,26,F,221516.gif,Plant,plant stem,30
Tseltal,7674,26,F,221546.gif,Plant,plant stem,32
Tseltal,7674,26,F,221618.gif,Plant,plant stem,30
Tseltal,7674,26,F,221648.gif,Plant,plant stem,31
Tseltal,7674,26,F,221719.gif,Plant,plant stem,31
Tseltal,7674,26,F,221848.gif,Plant,leaves,30
Tseltal,7674,26,F,222457.gif,Animal,kitten,30
Tseltal,7674,26,F,222527.gif,Animal,kitten,32
Tseltal,7674,26,F,222629.gif,Food,beans,30
Tseltal,7674,26,F,222659.gif,Food,beans,31
Tseltal,7674,26,F,222730.gif,OtherSynthetic,plastic basket,30
Tseltal,7674,26,F,222800.gif,OtherSynthetic,woven basket,21
Tseltal,7674,26,F,222821.gif,OtherSynthetic,plastic basket,30
Tseltal,7674,26,F,222851.gif,Food,bean,32
Tseltal,7674,26,F,222923.gif,Food,bean,30
Tseltal,7674,26,F,222953.gif,Food,bean,30
Tseltal,7674,26,F,223023.gif,Food,beans,32
Tseltal,7674,26,F,223055.gif,Food,bean,30
Tseltal,7674,26,F,223125.gif,Food,bean,30
Tseltal,7674,26,F,223226.gif,Food,bean,30
Tseltal,7674,26,F,223256.gif,Food,bean,31
Tseltal,7674,26,F,223327.gif,Food,bean,30
Tseltal,7674,26,F,223357.gif,Food,bean,30
Tseltal,7674,26,F,223427.gif,Food,bean,30
Tseltal,7674,26,F,223457.gif,OtherSynthetic,woven basket,32
Tseltal,7674,26,F,223559.gif,Food,bean,30
Tseltal,7674,26,F,223701.gif,Food,bean,30
Tseltal,7674,26,F,223731.gif,Food,bean,30
Tseltal,7674,26,F,223801.gif,Food,bean,31
Tseltal,7674,26,F,224108.gif,Food,bean,32
Tseltal,7674,26,F,224211.gif,Food,bean,30
Tseltal,7674,26,F,224241.gif,Food,bean,31
Tseltal,7674,26,F,224312.gif,Food,bean,31
Tseltal,7674,26,F,224444.gif,Toy,barbie doll,30
Tseltal,7674,26,F,224544.gif,Toy,barbie doll,32
Tseltal,7674,26,F,224748.gif,OtherLargeImmovable,table,30
Tseltal,7674,26,F,224818.gif,OtherSynthetic,tootpaste tube,30
Tseltal,7674,26,F,224848.gif,OtherSynthetic,tootpaste tube,32
Tseltal,7674,26,F,224920.gif,OtherSynthetic,tootpaste tube,30
Tseltal,7674,26,F,224950.gif,OtherSynthetic,tootpaste tube,7
Tseltal,7674,26,F,225159.gif,Clothing,pants,34
Tseltal,7674,26,F,225233.gif,Clothing,pants,30
Tseltal,7674,26,F,225303.gif,ToolWork,knitting needle,28
Tseltal,7674,26,F,225331.gif,ToolWork,knitting needle,30
Tseltal,7674,26,F,225401.gif,ToolWork,knitting needle,30
Tseltal,7674,26,F,225734.gif,ToolWork,knitting needle,31
Tseltal,7674,26,F,225805.gif,ToolWork,knitting needle,30
Tseltal,7674,26,F,225835.gif,ToolWork,knitting needle,30
Tseltal,7674,26,F,225905.gif,ToolWork,knitting needle,33
Tseltal,7674,26,F,230038.gif,ToolWork,knitting needle,33
Tseltal,7674,26,F,230141.gif,ToolWork,knitting needle,30
Tseltal,7674,26,F,230242.gif,ToolWork,knitting needle,30
Tseltal,7674,26,F,230312.gif,Food,bean,30
Tseltal,7674,26,F,230413.gif,ToolWork,knitting needle,30
Tseltal,7674,26,F,230645.gif,ToolWork,knitting needle,31
Tseltal,7674,26,F,230716.gif,ToolWork,knitting needle,30
Tseltal,7674,26,F,230746.gif,OtherSynthetic,plastic bag,30
Tseltal,7674,26,F,230847.gif,Animal,kitten,30
Tseltal,7674,26,F,230917.gif,Animal,kitten,30
Tseltal,7674,26,F,231342.gif,Food,bean,30
Tseltal,7674,26,F,231544.gif,Food,bean,62
Tseltal,7674,26,F,231817.gif,Food,bean,30
Tseltal,7674,26,F,232656.gif,Food,bean,30
Tseltal,7674,26,F,233453.gif,Food,bean,31
Tseltal,7674,26,F,233524.gif,Food,bean,30
Tseltal,7674,26,F,233725.gif,Food,beans,30
Tseltal,7674,26,F,233755.gif,Food,beans,32
Tseltal,7674,26,F,233857.gif,Food,beans,30
Tseltal,7674,26,F,234059.gif,ToolMealtime,cup,33
Tseltal,7674,26,F,234132.gif,Food,beans,30
Tseltal,7674,26,F,234202.gif,Food,guava,30
Tseltal,7674,26,F,234232.gif,Food,guava,32
Tseltal,7674,26,F,234304.gif,Food,guava,30
Tseltal,7674,26,F,234334.gif,Food,guava,30
Tseltal,7674,26,F,234506.gif,Food,banana,30
Tseltal,7674,26,F,234536.gif,Food,banana,32
Tseltal,7674,26,F,234608.gif,Food,banana,30
Tseltal,7674,26,F,234638.gif,Food,banana,30
Tseltal,7674,26,F,234708.gif,Food,banana,31
Tseltal,7674,26,F,234840.gif,Food,banana,31
Tseltal,7674,26,F,234941.gif,Food,banana,46
Tseltal,7674,26,F,235027.gif,Food,banana,32
Tseltal,7674,26,F,235059.gif,Food,banana,30
Tseltal,7674,26,F,235301.gif,Food,banana,30
Tseltal,7674,26,F,235534.gif,Food,corn,30
Tseltal,7674,26,F,235634.gif,Food,corn,33
Tseltal,7674,26,F,235839.gif,Food,corn,30
Tseltal,7674,26,F,235909.gif,Food,corn,30
Tseltal,7674,26,F,24000011.gif,Food,corn,30
Tseltal,7674,26,F,24000041.gif,Food,corn,30
Tseltal,7674,26,F,24000111.gif,Food,corn,31
Tseltal,7674,26,F,24000111.gif,Food,plastic basket,31
Tseltal,7674,26,F,24000111.gif,OtherSynthetic,corn,31
Tseltal,7674,26,F,24000111.gif,OtherSynthetic,plastic basket,31
Tseltal,7674,26,F,24000313.gif,Clothing,shoe,30
Tseltal,7674,26,F,24000313.gif,Clothing,sock,30
Tseltal,7674,26,F,24000446.gif,Food,corn,30
Tseltal,7674,26,F,24000516.gif,Food,corn,32
Tseltal,7674,26,F,24000648.gif,Food,corn,32
Tseltal,7674,26,F,24000720.gif,Food,corn,30
Tseltal,7674,26,F,24000750.gif,Food,corn,30
Tseltal,7674,26,F,24000820.gif,Food,corn,31
Tseltal,7674,26,F,24000851.gif,Food,corn,30
Tseltal,7674,26,F,24000921.gif,Food,corn,30
Tseltal,7674,26,F,24001053.gif,Food,corn,30
Tseltal,7674,26,F,24001123.gif,Food,corn,31
Tseltal,7674,26,F,24001154.gif,Food,corn,30
Tseltal,7674,26,F,24001224.gif,OtherNatural,stick,30
Tseltal,7674,26,F,24001254.gif,OtherNatural,stick,32
Tseltal,7674,26,F,24001326.gif,OtherNatural,stick,30
Tseltal,7674,26,F,24001356.gif,OtherNatural,stick,30
Tseltal,7674,26,F,24001426.gif,OtherNatural,stick,32
Tseltal,7674,26,F,24001630.gif,Clothing,shirt,30
Tseltal,7674,26,F,24001700.gif,Clothing,pants,30
Tseltal,7674,26,F,24002004.gif,Animal,kitten,30
Tseltal,7674,26,F,24002302.gif,Plant,grass,NA
Tseltal,7356,6,F,171540.gif,Toy,rattle,30
Tseltal,8532,20,F,144630.gif,OtherSynthetic,wheelbarrow wheel,31
Tseltal,8532,20,F,144701.gif,OtherSynthetic,wheelbarrow wheel,30
Tseltal,8532,20,F,144731.gif,OtherSynthetic,wheelbarrow wheel,30
Tseltal,8532,20,F,144731.gif,OtherSynthetic,wheelbarrow,30
Tseltal,8532,20,F,144928.gif,OtherSynthetic,wheelbarrow,31
Tseltal,8532,20,F,144959.gif,Clothing,blanket,30
Tseltal,8532,20,F,145029.gif,Clothing,blanket,30
Tseltal,8532,20,F,150316.gif,OtherLargeImmovable,wooden shelf,32
Tseltal,8532,20,F,151557.gif,OtherSynthetic,wheelbarrow wheel,30
Tseltal,8532,20,F,151827.gif,Clothing,shoe,30
Tseltal,8532,20,F,151929.gif,OtherSynthetic,processed wooden stick,30
Tseltal,8532,20,F,151959.gif,OtherSynthetic,processed wooden stick,30
Tseltal,8532,20,F,152029.gif,OtherSynthetic,plastic bucket,31
Tseltal,8532,20,F,152100.gif,OtherSynthetic,plastic bucket,30
Tseltal,8532,20,F,152233.gif,OtherSynthetic,plastic bucket,30
Tseltal,8532,20,F,152505.gif,Food,rambutan,32
Tseltal,8532,20,F,152607.gif,Food,rambutan,30
Tseltal,8532,20,F,152637.gif,Food,rambutan,32
Tseltal,8532,20,F,152709.gif,Food,rambutan,31
Tseltal,8532,20,F,152740.gif,Food,rambutan,30
Tseltal,8532,20,F,152841.gif,Food,rambutan,30
Tseltal,8532,20,F,152911.gif,Food,rambutan,30
Tseltal,8532,20,F,152941.gif,Food,rambutan,32
Tseltal,8532,20,F,153013.gif,Food,rambutan,30
Tseltal,8532,20,F,153043.gif,Food,rambutan,30
Tseltal,8532,20,F,153113.gif,Food,rambutan,33
Tseltal,8532,20,F,153146.gif,OtherSynthetic,plastic bucket,30
Tseltal,8532,20,F,153216.gif,OtherSynthetic,wheelbarrow wheel,27
Tseltal,8532,20,F,153313.gif,OtherSynthetic,processed wooden slat,26
Tseltal,8532,20,F,153339.gif,OtherSynthetic,processed wooden slat,30
Tseltal,8532,20,F,153409.gif,OtherSynthetic,plastic brush,30
Tseltal,8532,20,F,153643.gif,OtherNatural,rock,26
Tseltal,8532,20,F,153810.gif,OtherSynthetic,processed wooden stick,30
Tseltal,8532,20,F,154247.gif,Clothing,pants,30
Tseltal,8532,20,F,154448.gif,OtherSynthetic,wheelbarrow,30
Tseltal,8532,20,F,154518.gif,Animal,processed wooden stick,34
Tseltal,8532,20,F,154622.gif,OtherSynthetic,screw,28
Tseltal,8532,20,F,154822.gif,OtherSynthetic,screw,30
Tseltal,8532,20,F,155124.gif,OtherSynthetic,screw,30
Tseltal,8532,20,F,160943.gif,Clothing,hat,31
Tseltal,8532,20,F,161426.gif,OtherNatural,wooden stick,30
Tseltal,8532,20,F,161720.gif,OtherSynthetic,rope,30
Tseltal,8532,20,F,161750.gif,OtherSynthetic,rope,32
Tseltal,8532,20,F,162802.gif,OtherNatural,wooden stick,30
Tseltal,8532,20,F,162832.gif,OtherNatural,wooden stick,30
Tseltal,8532,20,F,162902.gif,OtherNatural,wooden stick,7
Tseltal,8532,20,F,162939.gif,OtherNatural,wooden stick,30
Tseltal,8532,20,F,163009.gif,OtherNatural,wooden stick,31
Tseltal,8532,20,F,163040.gif,Food,leaf,30
Tseltal,8532,20,F,163040.gif,Food,bell pepper,30
Tseltal,8532,20,F,163040.gif,Plant,leaf,30
Tseltal,8532,20,F,163040.gif,Plant,bell pepper,30
Tseltal,8532,20,F,163110.gif,Food,leaf,30
Tseltal,8532,20,F,163110.gif,Food,bell pepper,30
Tseltal,8532,20,F,163110.gif,Plant,leaf,30
Tseltal,8532,20,F,163110.gif,Plant,bell pepper,30
Tseltal,8532,20,F,163242.gif,Food,flower,30
Tseltal,8532,20,F,163242.gif,Food,bell pepper,30
Tseltal,8532,20,F,163242.gif,Plant,flower,30
Tseltal,8532,20,F,163242.gif,Plant,bell pepper,30
Tseltal,8532,20,F,163312.gif,Food,bell pepper,32
Tseltal,8532,20,F,163344.gif,Food,bell pepper,30
Tseltal,8532,20,F,163444.gif,Food,bell pepper,32
Tseltal,8532,20,F,163516.gif,Food,bell pepper,30
Tseltal,8532,20,F,163647.gif,Food,bell pepper,30
Tseltal,8532,20,F,163647.gif,Food,guava,30
Tseltal,8532,20,F,163717.gif,Food,guava,30
Tseltal,8532,20,F,163849.gif,Food,guava,30
Tseltal,8532,20,F,163919.gif,Food,guava,31
Tseltal,8532,20,F,163950.gif,Food,guava,26
Tseltal,8532,20,F,164046.gif,OtherNatural,wooden stick,32
Tseltal,8532,20,F,164118.gif,OtherNatural,wooden stick,30
Tseltal,8532,20,F,164350.gif,OtherNatural,wooden stick,31
Tseltal,8532,20,F,164521.gif,Clothing,shirt,31
Tseltal,8532,20,F,164652.gif,Food,guava,31
Tseltal,8532,20,F,164723.gif,Food,guava,30
Tseltal,8532,20,F,164753.gif,Food,guava,30
Tseltal,8532,20,F,164823.gif,Food,guava,33
Tseltal,8532,20,F,165027.gif,OtherNatural,wooden stick,30
Tseltal,8532,20,F,165349.gif,OtherSynthetic,processed wooden stick,30
Tseltal,8532,20,F,165419.gif,OtherSynthetic,rope,32
Tseltal,8532,20,F,165622.gif,OtherSynthetic,iorn scaffolding,14
Tseltal,8532,20,F,165706.gif,OtherSynthetic,rope,30
Tseltal,8532,20,F,165736.gif,OtherSynthetic,rope,30
Tseltal,8532,20,F,170141.gif,Plant,leaf,30
Tseltal,8532,20,F,170211.gif,Plant,flower,30
Tseltal,8532,20,F,170241.gif,Plant,flower,71
Tseltal,8532,20,F,170927.gif,OtherSynthetic,tire,30
Tseltal,8532,20,F,170957.gif,OtherSynthetic,tire,30
Tseltal,8532,20,F,171340.gif,OtherSynthetic,tire,30
Tseltal,8532,20,F,171640.gif,OtherSynthetic,tire,31
Tseltal,8532,20,F,171711.gif,OtherSynthetic,tire,30
Tseltal,8532,20,F,171741.gif,OtherSynthetic,tire,30
Tseltal,8532,20,F,171811.gif,OtherSynthetic,tire,32
Tseltal,8532,20,F,171940.gif,OtherSynthetic,processed wooden stick,30
Tseltal,8532,20,F,172010.gif,OtherSynthetic,processed wooden stick,20
Tseltal,8532,20,F,172030.gif,OtherSynthetic,processed wooden stick,30
Tseltal,8532,20,F,172100.gif,OtherSynthetic,processed wooden stick,31
Tseltal,8532,20,F,172302.gif,OtherNatural,dirt,33
Tseltal,8532,20,F,172405.gif,OtherNatural,dirt,30
Tseltal,8532,20,F,172637.gif,OtherSynthetic,rope,30
Tseltal,8532,20,F,172839.gif,OtherSynthetic,rope,30
Tseltal,8532,20,F,172909.gif,OtherSynthetic,rope,31
Tseltal,8532,20,F,173010.gif,OtherSynthetic,rope,30
Tseltal,8532,20,F,173415.gif,ToolWork,plastic work tool,30
Tseltal,8532,20,F,173445.gif,OtherSynthetic,cardboard,30
Tseltal,8532,20,F,175543.gif,OtherSynthetic,net,30
Tseltal,8532,20,F,175645.gif,OtherSynthetic,net,30
Tseltal,8532,20,F,175715.gif,OtherSynthetic,net,30
Tseltal,8532,20,F,175932.gif,OtherSynthetic,net,30
Tseltal,8532,20,F,180104.gif,OtherNatural,rock,30
Tseltal,8532,20,F,180241.gif,Clothing,underwear,30
Tseltal,8532,20,F,180311.gif,Clothing,underwear,30
Tseltal,8532,20,F,180412.gif,Clothing,underwear,30
Tseltal,8532,20,F,181007.gif,OtherSynthetic,rope,33
Tseltal,8532,20,F,181110.gif,OtherNatural,rock,26
Tseltal,8532,20,F,181206.gif,Food,guava,30
Tseltal,8532,20,F,181236.gif,Food,guava,32
Tseltal,8532,20,F,181338.gif,Food,guava,30
Tseltal,8532,20,F,181439.gif,Food,guava,30
Tseltal,8532,20,F,181509.gif,Food,guava,30
Tseltal,8532,20,F,181612.gif,ToolMealtime,bowl,30
Tseltal,8532,20,F,181642.gif,ToolMealtime,bowl,30
Tseltal,8532,20,F,181743.gif,ToolMealtime,bowl,30
Tseltal,8532,20,F,181945.gif,OtherSynthetic,rope,30
Tseltal,8532,20,F,182015.gif,OtherSynthetic,rope,31
Tseltal,8532,20,F,182046.gif,Plant,leaf,6
Tseltal,8532,20,F,182733.gif,ToolWork,level,31
Tseltal,8532,20,F,182905.gif,ToolWork,iron crowbar,31
Tseltal,8532,20,F,182936.gif,ToolWork,iron crowbar,30
Tseltal,8532,20,F,183006.gif,ToolWork,iron crowbar,30
Tseltal,8532,20,F,183107.gif,ToolWork,iron crowbar,30
Tseltal,8532,20,F,183442.gif,OtherSynthetic,iron scaffolding,31
Tseltal,8532,20,F,183513.gif,OtherSynthetic,iron scaffolding,31
Tseltal,8532,20,F,183544.gif,OtherSynthetic,iron scaffolding,30
Tseltal,8532,20,F,183645.gif,OtherSynthetic,iron scaffolding,30
Tseltal,8532,20,F,183917.gif,Clothing,sandal,32
Tseltal,8532,20,F,183949.gif,Clothing,sandal,30
Tseltal,8532,20,F,184151.gif,ToolWork,iron crowbar,30
Tseltal,8532,20,F,184221.gif,ToolWork,iron crowbar,30
Tseltal,8532,20,F,184251.gif,Clothing,sandal,31
Tseltal,8532,20,F,184352.gif,Clothing,sandal,33
Tseltal,8532,20,F,184425.gif,OtherNatural,dirt,30
Tseltal,8532,20,F,184455.gif,OtherNatural,wooden stick,30
Tseltal,8532,20,F,184525.gif,OtherNatural,wooden stick,30
Tseltal,8532,20,F,184555.gif,OtherNatural,wooden stick,11
Tseltal,8532,20,F,184606.gif,OtherNatural,wooden stick,30
Tseltal,8532,20,F,184636.gif,OtherNatural,wooden stick,10
Tseltal,8532,20,F,184646.gif,OtherNatural,wooden stick,14
Tseltal,8532,20,F,184700.gif,OtherNatural,wooden stick,30
Tseltal,8532,20,F,184730.gif,OtherNatural,rock,32
Tseltal,8532,20,F,184816.gif,OtherNatural,wooden stick,30
Tseltal,8532,20,F,184917.gif,Clothing,shoe,30
Tseltal,8532,20,F,184947.gif,OtherNatural,wooden stick,24
Tseltal,8532,20,F,185011.gif,OtherNatural,wooden stick,30
Tseltal,8532,20,F,185109.gif,OtherNatural,wooden stick,28
Tseltal,8532,20,F,185137.gif,OtherNatural,wooden stick,6
Tseltal,8532,20,F,185143.gif,OtherNatural,wooden stick,30
Tseltal,8532,20,F,185213.gif,OtherNatural,wooden stick,22
Tseltal,8532,20,F,185235.gif,OtherNatural,wooden stick,6
Tseltal,8532,20,F,185241.gif,OtherNatural,wooden stick,29
Tseltal,8532,20,F,185310.gif,OtherNatural,wooden stick,31
Tseltal,8532,20,F,185411.gif,Clothing,shoe,30
Tseltal,8532,20,F,185613.gif,Clothing,shoe,31
Tseltal,8532,20,F,185745.gif,OtherNatural,wooden stick,31
Tseltal,8532,20,F,185816.gif,OtherNatural,wooden stick,30
Tseltal,8532,20,F,190017.gif,Plant,leaf,30
Tseltal,8532,20,F,190150.gif,Plant,leaf,30
Tseltal,8532,20,F,190251.gif,OtherSynthetic,white net,30
Tseltal,8532,20,F,190321.gif,OtherSynthetic,wooden slat,30
Tseltal,8532,20,F,190351.gif,OtherSynthetic,wooden slat,32
Tseltal,8532,20,F,190423.gif,OtherSynthetic,wooden slat,19
Tseltal,8532,20,F,190423.gif,OtherSynthetic,rocks,19
Tseltal,8532,20,F,190423.gif,OtherNatural,wooden slat,19
Tseltal,8532,20,F,190423.gif,OtherNatural,rocks,19
Tseltal,8532,20,F,190442.gif,OtherSynthetic,wooden slat,30
Tseltal,8532,20,F,190442.gif,OtherSynthetic,rocks,30
Tseltal,8532,20,F,190442.gif,OtherNatural,wooden slat,30
Tseltal,8532,20,F,190442.gif,OtherNatural,rocks,30
Tseltal,8532,20,F,190614.gif,OtherSynthetic,white plastic bag,30
Tseltal,8532,20,F,190716.gif,Clothing,shirt,30
Tseltal,8532,20,F,190716.gif,Clothing,pants,30
Tseltal,8532,20,F,191048.gif,Clothing,shoe,30
Tseltal,8532,20,F,191251.gif,OtherSynthetic,rope,31
Tseltal,8532,20,F,191322.gif,OtherNatural,wooden stick,30
Tseltal,8532,20,F,191352.gif,OtherNatural,wooden stick,30
Tseltal,8532,20,F,191422.gif,OtherNatural,wooden stick,32
Tseltal,8532,20,F,191454.gif,OtherNatural,wooden stick,30
Tseltal,8532,20,F,191524.gif,OtherNatural,wooden stick,30
Tseltal,8532,20,F,191626.gif,OtherNatural,wooden stick,30
Tseltal,8532,20,F,193330.gif,Clothing,hat,32
Tseltal,8532,20,F,193608.gif,OtherSynthetic,blanket,31
