Coder,Image,Object,Comments,StudyRelated,Food,Clothing,Toy,Book,Electronic,Plant,Animal,ToolWork,ToolMealtime,OtherLargeImmovable,OtherSynthetic,OtherNatural,None,Exclude,Unsure,Flagged,Skipped,sub_num
KS,171608.gif,kitten,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7674
KS,171810.gif,shirt,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,171912.gif,shirt,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,172246.gif,"woven basket, cloth",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,172317.gif,embroidery circle,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,172347.gif,embroidery circle,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,172417.gif,embroidery circle,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,172448.gif,embroidery circle,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,172518.gif,embroidery circle,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,172548.gif,paper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,172620.gif,paper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,172822.gif,paper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,172852.gif,paper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,172923.gif,paper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,172953.gif,paper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,173125.gif,paper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,173155.gif,paper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,173225.gif,paper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,173357.gif,paper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,173427.gif,paper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,173500.gif,paper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,173530.gif,paper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,173631.gif,paper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,173731.gif,picture book,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,173802.gif,picture book,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,173933.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,174033.gif,textbook,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,174105.gif,textbook,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,174135.gif,textbook,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,174205.gif,textbook,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,174237.gif,textbook,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,174307.gif,textbook,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,174337.gif,textbook,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,174409.gif,textbook,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,174439.gif,textbook,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,174509.gif,textbook,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,174540.gif,textbook,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,174610.gif,textbook,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,174640.gif,textbook,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,174711.gif,textbook,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,174741.gif,textbook,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,174811.gif,textbook,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,174942.gif,textbook,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,175015.gif,maize,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,175045.gif,truck,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7674
KS,175115.gif,truck,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7674
KS,175216.gif,maize,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,175246.gif,maize,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,175317.gif,woven basket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,175348.gif,"woven basket, maize",NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,175418.gif,woven basket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,175449.gif,woven basket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,175519.gif,woven basket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,175549.gif,woven basket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,175620.gif,"woven basket, maize",NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,175751.gif,maize,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,175851.gif,"woven basket, maize",NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,175924.gif,woven basket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,175954.gif,woven basket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,180024.gif,"maize, textbook",NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,180257.gif,woven basket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,180327.gif,woven basket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,180359.gif,kitten,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7674
KS,180430.gif,woven basket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,180500.gif,woven basket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,180507.gif,woven basket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,180607.gif,plastic bag,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,180640.gif,maize,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,180738.gif,maize,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,180808.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,181129.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,181300.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,181401.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,181431.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,181501.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,181532.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,181602.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,181633.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,181734.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,181905.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,182007.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,182139.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,182341.gif,textbook,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,182919.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,183050.gif,plastic bucket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,183222.gif,kitten,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7674
KS,184459.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,184529.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,184601.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,184631.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,184701.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,184732.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,184802.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,184832.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,184903.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,184934.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,185004.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,185035.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,185105.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,185135.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,185207.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,185238.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,185308.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,185339.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,185409.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,185439.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,185510.gif,woven bag,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,185540.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,185610.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,185711.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,185741.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,185812.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,185842.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,185913.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,185945.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,190015.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,190045.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,190116.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,190146.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,190216.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,190248.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,190318.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,190348.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,190519.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,190551.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,190621.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,190723.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,190753.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,190823.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,190925.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,190955.gif,"oat bar, shoe",NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,191027.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,191127.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,191200.gif,oat bar,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,191502.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7674
KS,191532.gif,plastic comb,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,191602.gif,plastic comb,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,191633.gif,plastic comb,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,191704.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,191734.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,191805.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,191835.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,191903.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,191933.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,192003.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,192035.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,192105.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,192135.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,192208.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,192238.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,192339.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,192409.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,192540.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,192945.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,193147.gif,metal bowl,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7674
KS,193319.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,193421.gif,pants,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,193521.gif,skirt,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,203847.gif,plastic cap,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,203948.gif,plastic cap,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,204143.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7674
KS,204245.gif,floor,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7674
KS,204346.gif,paper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,204447.gif,pencil,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,204517.gif,paper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,204548.gif,paper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,204618.gif,paper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,204648.gif,paper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,204720.gif,"wooden chair, paper",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,204852.gif,"paper, pencil",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,204922.gif,"paper, pencil",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,204952.gif,"paper, pencil",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,205053.gif,paper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,205123.gif,paper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,205155.gif,"paper, pencil",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,205225.gif,paper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,205255.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7674
KS,205504.gif,shirt,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,205605.gif,doorframe,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7674
KS,205736.gif,kitten,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7674
KS,205807.gif,plastic packaging,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,205837.gif,kitten,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7674
KS,205909.gif,kitten,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7674
KS,210009.gif,kitten,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7674
KS,210711.gif,shoe,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,210743.gif,grapes,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,210813.gif,grapes,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,210915.gif,grapes,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,211015.gif,"plastic bowl, kife",NA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7674
KS,211046.gif,knife,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7674
KS,211116.gif,knife,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7674
KS,211146.gif,knife,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7674
KS,211218.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,211248.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,211318.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,211350.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,211420.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,211450.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,211522.gif,"paper, banana",NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,211552.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,211654.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,211724.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,211754.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,211825.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,211956.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,212026.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,212401.gif,experiment vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,212432.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,212502.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,212532.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,212604.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,212634.gif,gauva,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,212704.gif,gauva,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,212736.gif,gauva,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,212806.gif,gauva,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,212836.gif,gauva,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,212908.gif,gauva,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,213139.gif,wooden chair,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,213211.gif,"wooden chair, guava",NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7674
KS,213342.gif,experiment vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,213412.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,213729.gif,shoe,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,214304.gif,leave,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7674
KS,214336.gif,leave,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7674
KS,214406.gif,leave,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7674
KS,214509.gif,leave,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7674
KS,214539.gif,leave,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7674
KS,214609.gif,leave,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7674
KS,214641.gif,leave,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7674
KS,214711.gif,bean,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,214741.gif,bean,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,214813.gif,bean,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,214843.gif,bean,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,214913.gif,bean,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,214946.gif,bean,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,215016.gif,bean,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,215118.gif,bean,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,215148.gif,bean,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,215218.gif,bean,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,215250.gif,bean,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,215320.gif,bean,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,215350.gif,bean,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,215422.gif,bean,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,215452.gif,bean,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,215554.gif,bean,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,215624.gif,bean,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,215654.gif,bean,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,215726.gif,bean,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,215756.gif,bean,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,215826.gif,bean,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
KS,215858.gif,bean,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674
